Date,Time,BPM
2023-11-15,21:41:00,99
2023-11-15,21:41:01,100
2023-11-15,21:41:01,100
2023-11-15,21:41:02,101
2023-11-15,21:41:02,101
2023-11-15,21:41:03,93
2023-11-15,21:41:04,94
2023-11-15,21:41:04,95
2023-11-15,21:41:05,97
2023-11-15,21:41:16,100
2023-11-15,21:41:17,100
2023-11-15,21:41:17,101
2023-11-16,10:02:25,83
2023-11-16,10:02:26,81
2023-11-16,10:02:27,79
2023-11-16,10:02:27,83
2023-11-16,10:02:28,84
2023-11-16,10:02:29,84
2023-11-16,10:02:30,84
2023-11-16,10:02:30,88
2023-11-16,10:02:31,90
2023-11-16,10:02:32,91
2023-11-16,10:02:32,89
2023-11-16,10:02:33,92
2023-11-16,10:02:34,93
2023-11-16,10:02:34,93
2023-11-16,10:02:35,90
2023-11-16,10:02:36,87
2023-11-16,10:02:36,88
2023-11-16,10:02:37,89
2023-11-16,10:02:38,88
2023-11-16,10:02:38,86
2023-11-16,10:02:39,89
2023-11-16,10:02:40,90
2023-11-16,10:02:40,90
2023-11-16,10:02:41,90
2023-11-16,10:02:42,88
2023-11-16,10:02:42,91
2023-11-16,10:02:44,92
2023-11-16,10:02:45,94
2023-11-16,10:02:46,95
2023-11-16,10:02:46,93
2023-11-16,10:02:47,88
2023-11-16,10:02:48,88
2023-11-16,10:02:48,89
2023-11-16,10:02:49,88
2023-11-16,10:02:50,85
2023-11-16,10:02:50,85
2023-11-16,10:02:51,91
2023-11-16,10:02:52,92
2023-11-16,10:02:52,91
2023-11-16,10:02:53,92
2023-11-16,10:02:54,93
2023-11-16,10:02:54,92
2023-11-16,10:02:55,90
2023-11-16,10:02:56,88
2023-11-16,10:02:56,88
2023-11-16,10:02:57,90
2023-11-16,10:02:58,88
2023-11-16,10:02:58,88
2023-11-16,10:02:59,87
2023-11-16,10:03:00,90
2023-11-16,10:03:00,90
2023-11-16,10:03:01,88
2023-11-16,10:03:02,89
2023-11-16,10:03:02,90
2023-11-16,10:03:03,90
2023-11-16,10:03:04,91
2023-11-16,10:03:04,92
2023-11-16,10:03:05,92
2023-11-16,10:03:07,83
2023-11-16,10:03:08,86
2023-11-16,10:03:08,83
2023-11-16,10:03:09,82
2023-11-16,10:03:10,82
2023-11-16,10:03:11,86
2023-11-16,10:03:11,86
2023-11-16,10:03:12,87
2023-11-16,10:03:15,95
2023-11-16,10:03:19,94
2023-11-16,10:03:21,94
2023-11-16,10:03:22,94
2023-11-16,10:03:22,96
2023-11-16,10:03:23,97
2023-11-16,10:03:23,96
2023-11-16,13:25:07,96
2023-11-16,13:25:08,95
2023-11-16,13:25:09,93
2023-11-16,13:25:09,89
2023-11-16,13:25:10,75
2023-11-16,13:25:11,73
2023-11-16,13:25:12,77
2023-11-16,13:25:12,74
2023-11-16,13:25:13,72
2023-11-16,13:25:14,74
2023-11-16,13:25:15,80
2023-11-16,13:25:16,84
2023-11-16,13:25:16,82
2023-11-16,13:25:17,88
2023-11-16,13:25:21,96
2023-11-16,13:25:22,90
2023-11-16,13:25:23,86
2023-11-16,13:25:23,89
2023-11-16,13:25:24,91
2023-11-16,13:25:25,92
2023-11-16,13:25:25,88
2023-11-16,13:25:26,80
2023-11-16,13:25:27,89
2023-11-16,13:25:27,85
2023-11-16,13:25:28,78
2023-11-16,13:25:29,78
2023-11-16,13:25:30,81
2023-11-16,13:25:30,80
2023-11-16,13:25:31,78
2023-11-16,13:25:32,73
2023-11-16,13:25:33,77
2023-11-16,13:25:34,77
2023-11-16,13:25:34,76
2023-11-16,13:25:37,74
2023-11-16,13:25:46,83
2023-11-16,13:25:47,83
2023-11-16,13:25:48,91
2023-11-16,13:25:48,97
2023-11-16,13:25:49,95
2023-11-16,13:25:50,88
2023-11-16,13:25:51,78
2023-11-16,13:25:51,79
2023-11-16,13:25:52,75
2023-11-16,13:25:59,88
2023-11-16,13:25:59,81
2023-11-16,13:26:00,76
2023-11-16,13:26:03,89
2023-11-16,13:26:04,85
2023-11-16,13:26:05,81
2023-11-16,13:26:06,78
2023-11-16,15:14:57,85
2023-11-16,15:14:58,84
2023-11-16,15:14:59,85
2023-11-16,15:14:59,85
2023-11-16,15:15:00,89
2023-11-16,15:15:01,89
2023-11-16,15:15:01,89
2023-11-16,15:15:02,84
2023-11-16,15:15:03,81
2023-11-16,15:15:04,80
2023-11-16,15:15:04,78
2023-11-16,15:15:05,77
2023-11-16,15:15:06,80
2023-11-16,15:15:07,85
2023-11-16,15:15:07,87
2023-11-16,15:15:08,86
2023-11-16,15:15:09,88
2023-11-16,15:15:09,88
2023-11-16,15:15:10,86
2023-11-16,15:15:11,82
2023-11-16,15:15:12,77
2023-11-16,15:15:12,79
2023-11-16,15:15:13,82
2023-11-16,15:15:14,82
2023-11-16,15:15:15,83
2023-11-16,15:15:15,85
2023-11-16,15:15:16,87
2023-11-16,15:15:17,89
2023-11-16,15:15:17,86
2023-11-16,15:15:18,86
2023-11-16,15:15:19,87
2023-11-16,15:15:19,86
2023-11-16,15:15:20,83
2023-11-16,15:15:21,83
2023-11-16,15:15:22,82
2023-11-16,15:15:22,84
2023-11-16,15:15:23,82
2023-11-16,15:15:24,80
2023-11-16,15:15:25,77
2023-11-16,15:15:25,82
2023-11-16,15:15:26,86
2023-11-16,15:15:27,89
2023-11-16,15:15:27,86
2023-11-16,15:15:28,85
2023-11-16,15:15:29,87
2023-11-16,15:15:29,86
2023-11-16,15:15:30,82
2023-11-16,15:15:31,76
2023-11-16,15:15:32,85
2023-11-16,15:15:32,89
2023-11-16,15:15:33,93
2023-11-16,15:15:34,95
2023-11-16,15:15:34,95
2023-11-16,15:15:35,83
2023-11-16,15:15:36,73
2023-11-16,15:15:37,71
2023-11-16,15:15:37,76
2023-11-16,15:15:38,78
2023-11-16,15:15:39,81
2023-11-16,15:15:40,83
2023-11-16,15:15:40,90
2023-11-16,15:15:41,91
2023-11-16,15:15:51,80
2023-11-16,15:15:52,79
2023-11-16,15:15:53,83
2023-11-16,15:15:54,86
2023-11-16,17:28:44,77
2023-11-16,17:28:44,80
2023-11-16,17:28:45,87
2023-11-16,17:28:46,90
2023-11-16,17:28:46,95
2023-11-16,17:28:47,99
2023-11-16,17:28:48,98
2023-11-16,17:28:48,98
2023-11-16,17:28:49,98
2023-11-16,17:28:50,92
2023-11-16,17:28:50,83
2023-11-16,17:28:51,82
2023-11-16,17:28:52,86
2023-11-16,17:28:52,88
2023-11-16,17:28:53,87
2023-11-16,17:28:54,88
2023-11-16,17:28:54,90
2023-11-16,17:28:55,90
2023-11-16,17:28:56,91
2023-11-16,17:28:56,90
2023-11-16,17:28:57,89
2023-11-16,17:28:58,91
2023-11-16,17:28:58,90
2023-11-16,17:28:59,90
2023-11-16,17:29:00,89
2023-11-16,17:29:00,91
2023-11-16,17:29:01,92
2023-11-16,17:29:02,93
2023-11-16,17:29:02,91
2023-11-16,17:29:03,91
2023-11-16,17:29:04,94
2023-11-16,17:29:04,93
2023-11-16,17:29:05,90
2023-11-16,17:29:06,89
2023-11-16,17:29:06,90
2023-11-16,17:29:07,91
2023-11-16,17:29:08,90
2023-11-16,17:29:08,90
2023-11-16,17:29:09,92
2023-11-16,17:29:10,95
2023-11-16,17:29:10,94
2023-11-16,17:29:11,90
2023-11-16,17:29:12,83
2023-11-16,17:29:12,87
2023-11-16,17:29:13,90
2023-11-16,17:29:14,46
2023-11-16,17:29:15,94
2023-11-16,17:29:15,99
2023-11-16,17:29:16,102
2023-11-16,17:29:17,99
2023-11-16,17:29:17,93
2023-11-16,17:29:18,82
2023-11-16,17:29:19,86
2023-11-16,17:29:20,80
2023-11-16,17:29:20,82
2023-11-16,17:29:21,84
2023-11-16,17:29:22,88
2023-11-16,17:29:22,88
2023-11-16,17:29:23,88
2023-11-16,17:29:24,92
2023-11-16,17:29:24,94
2023-11-16,17:29:25,93
2023-11-16,17:29:26,95
2023-11-16,17:29:26,93
2023-11-16,17:29:27,95
2023-11-16,17:29:27,98
2023-11-16,17:29:28,98
2023-11-16,17:29:29,98
2023-11-16,17:29:29,98
2023-11-16,17:29:30,96
2023-11-16,17:29:31,94
2023-11-16,17:29:31,93
2023-11-16,17:29:32,95
2023-11-16,17:29:32,96
2023-11-16,17:29:33,98
2023-11-16,17:29:34,101
2023-11-16,17:29:34,99
2023-11-16,17:29:35,94
2023-11-16,17:29:36,94
2023-11-16,17:29:36,97
2023-11-16,17:29:37,96
2023-11-16,17:29:37,94
2023-11-16,17:29:38,94
2023-11-16,17:29:39,96
2023-11-16,17:29:39,98
2023-11-16,17:29:40,96
2023-11-16,17:29:41,95
2023-11-16,17:29:41,94
2023-11-16,17:29:42,95
2023-11-16,17:29:42,107
2023-11-16,19:17:24,96
2023-11-16,19:17:25,93
2023-11-16,19:17:26,101
2023-11-16,19:17:26,101
2023-11-16,19:17:27,96
2023-11-16,19:17:27,96
2023-11-16,19:17:28,95
2023-11-16,19:17:29,95
2023-11-16,19:17:29,100
2023-11-16,19:17:30,96
2023-11-16,19:17:31,93
2023-11-16,19:17:31,93
2023-11-16,19:17:32,93
2023-11-16,19:17:32,94
2023-11-16,19:17:33,94
2023-11-16,19:17:34,94
2023-11-16,19:17:34,92
2023-11-16,19:17:35,95
2023-11-16,19:17:36,95
2023-11-16,19:17:36,94
2023-11-16,19:17:37,96
2023-11-16,19:17:38,95
2023-11-16,19:17:38,97
2023-11-16,19:17:39,98
2023-11-16,19:17:39,97
2023-11-16,19:17:40,97
2023-11-16,19:17:41,95
2023-11-16,19:17:41,93
2023-11-16,19:17:42,94
2023-11-16,19:17:43,97
2023-11-16,19:17:43,96
2023-11-16,19:17:44,97
2023-11-16,19:17:44,99
2023-11-16,19:17:45,98
2023-11-16,19:17:46,98
2023-11-16,19:17:46,99
2023-11-16,19:17:47,101
2023-11-16,19:17:47,105
2023-11-16,19:17:48,106
2023-11-16,19:17:49,103
2023-11-16,19:17:49,100
2023-11-16,19:17:50,97
2023-11-16,19:17:50,96
2023-11-16,19:17:51,92
2023-11-16,19:17:52,90
2023-11-16,19:17:52,89
2023-11-16,19:17:53,91
2023-11-16,19:17:54,94
2023-11-16,19:17:54,94
2023-11-16,19:17:55,93
2023-11-16,19:17:56,93
2023-11-16,19:17:56,93
2023-11-16,19:17:57,96
2023-11-16,19:17:58,95
2023-11-16,19:17:58,93
2023-11-16,19:17:59,92
2023-11-16,19:17:59,93
2023-11-16,19:18:00,97
2023-11-16,19:18:01,88
2023-11-16,19:18:01,88
2023-11-16,19:18:02,91
2023-11-16,19:18:03,93
2023-11-16,19:18:03,93
2023-11-16,19:18:04,90
2023-11-16,19:18:05,89
2023-11-16,19:18:05,88
2023-11-16,19:18:06,92
2023-11-16,19:18:07,91
2023-11-16,19:18:07,93
2023-11-16,19:18:08,98
2023-11-16,19:18:09,99
2023-11-16,19:18:09,95
2023-11-16,19:18:10,99
2023-11-16,19:18:10,92
2023-11-16,19:18:11,95
2023-11-16,19:18:12,95
2023-11-16,19:18:12,96
2023-11-16,19:18:13,96
2023-11-16,19:18:14,100
2023-11-16,19:18:14,102
2023-11-16,19:18:15,102
2023-11-16,19:18:15,102
2023-11-16,19:18:16,98
2023-11-16,19:18:17,94
2023-11-16,19:18:17,96
2023-11-16,19:18:18,96
2023-11-16,19:18:18,94
2023-11-16,19:18:19,95
2023-11-16,19:18:20,93
2023-11-16,19:18:20,94
2023-11-16,19:18:21,95
2023-11-16,19:18:22,94
2023-11-16,19:18:22,92
2023-11-16,19:18:23,91
2023-11-16,21:15:10,75
2023-11-16,21:15:11,69
2023-11-16,21:15:12,70
2023-11-16,21:15:13,74
2023-11-16,21:15:13,84
2023-11-16,21:15:14,77
2023-11-16,21:15:15,79
2023-11-16,21:15:15,86
2023-11-16,21:15:16,89
2023-11-16,21:15:17,90
2023-11-16,21:15:17,90
2023-11-16,21:15:18,86
2023-11-16,21:15:22,82
2023-11-16,21:15:23,80
2023-11-16,21:15:24,78
2023-11-16,21:15:24,82
2023-11-16,21:15:25,83
2023-11-16,21:15:28,86
2023-11-16,21:15:29,86
2023-11-16,21:15:29,84
2023-11-16,21:15:30,81
2023-11-16,21:15:31,82
2023-11-16,21:15:32,76
2023-11-16,21:15:33,74
2023-11-16,21:15:33,74
2023-11-16,21:15:34,75
2023-11-16,21:15:35,73
2023-11-16,21:15:36,74
2023-11-16,21:15:37,73
2023-11-16,21:15:37,82
2023-11-16,21:15:38,80
2023-11-16,21:15:39,81
2023-11-16,21:15:40,83
2023-11-16,21:15:40,85
2023-11-16,21:15:41,88
2023-11-16,21:15:42,85
2023-11-16,21:15:42,81
2023-11-16,21:15:43,81
2023-11-16,21:15:44,77
2023-11-16,21:15:45,76
2023-11-16,21:15:45,75
2023-11-16,21:15:46,81
2023-11-16,21:15:47,83
2023-11-16,21:15:48,84
2023-11-16,21:15:48,87
2023-11-16,21:15:49,88
2023-11-16,21:15:50,89
2023-11-16,21:15:50,90
2023-11-16,21:15:51,77
2023-11-16,21:15:52,84
2023-11-16,21:15:54,76
2023-11-16,21:15:55,74
2023-11-16,21:15:56,78
2023-11-16,21:15:56,85
2023-11-16,21:15:57,86
2023-11-16,21:15:58,86
2023-11-16,21:15:58,83
2023-11-16,21:15:59,81
2023-11-16,21:16:00,83
2023-11-16,21:16:01,79
2023-11-16,21:16:01,77
2023-11-16,21:16:02,77
2023-11-16,21:16:03,82
2023-11-16,21:16:04,83
2023-11-16,21:16:04,81
2023-11-16,21:16:05,76
2023-11-16,21:16:06,80
2023-11-16,21:16:07,83
2023-11-16,21:16:07,81
2023-11-16,21:16:08,73
2023-11-16,21:16:09,103
2023-11-16,23:17:54,79
2023-11-16,23:17:55,77
2023-11-16,23:17:59,90
2023-11-16,23:17:59,94
2023-11-16,23:18:00,94
2023-11-16,23:18:01,91
2023-11-16,23:18:01,92
2023-11-16,23:18:02,94
2023-11-16,23:18:03,90
2023-11-16,23:18:12,95
2023-11-16,23:18:13,97
2023-11-16,23:18:14,95
2023-11-16,23:18:14,90
2023-11-16,23:18:15,89
2023-11-16,23:18:24,83
2023-11-16,23:18:25,86
2023-11-16,23:18:25,86
2023-11-16,23:18:26,86
2023-11-16,23:18:27,85
2023-11-16,23:18:27,84
2023-11-16,23:18:28,89
2023-11-16,23:18:29,91
2023-11-16,23:18:29,88
2023-11-16,23:18:30,82
2023-11-16,23:18:31,74
2023-11-16,23:18:32,72
2023-11-16,23:18:33,72
2023-11-16,23:18:34,73
2023-11-16,23:18:34,83
2023-11-16,23:18:35,85
2023-11-16,23:18:36,88
2023-11-16,23:18:36,84
2023-11-16,23:18:37,82
2023-11-16,23:18:38,81
2023-11-16,23:18:39,80
2023-11-16,23:18:39,86
2023-11-16,23:18:40,88
2023-11-16,23:18:41,86
2023-11-16,23:18:41,85
2023-11-16,23:18:42,86
2023-11-16,23:18:43,88
2023-11-16,23:18:43,86
2023-11-16,23:18:52,86
2023-11-16,23:18:53,87
2023-11-17,11:53:23,90
2023-11-17,11:53:24,89
2023-11-17,11:53:24,87
2023-11-17,11:53:25,84
2023-11-17,11:53:26,84
2023-11-17,11:53:27,83
2023-11-17,11:53:27,86
2023-11-17,11:53:28,86
2023-11-17,11:53:29,81
2023-11-17,11:53:30,81
2023-11-17,11:53:30,83
2023-11-17,11:53:31,84
2023-11-17,11:53:32,82
2023-11-17,11:53:32,80
2023-11-17,11:53:33,88
2023-11-17,11:53:34,89
2023-11-17,11:53:34,91
2023-11-17,11:53:35,90
2023-11-17,11:53:36,86
2023-11-17,11:53:37,86
2023-11-17,11:53:37,88
2023-11-17,11:53:38,88
2023-11-17,11:53:39,86
2023-11-17,11:53:39,85
2023-11-17,11:53:40,85
2023-11-17,11:53:41,90
2023-11-17,11:53:41,92
2023-11-17,11:53:42,93
2023-11-17,11:53:43,97
2023-11-17,11:53:43,97
2023-11-17,11:53:45,89
2023-11-17,11:53:46,86
2023-11-17,11:53:46,83
2023-11-17,11:53:47,76
2023-11-17,11:53:48,72
2023-11-17,11:53:49,81
2023-11-17,11:53:50,84
2023-11-17,11:53:50,74
2023-11-17,11:53:51,72
2023-11-17,11:53:52,72
2023-11-17,11:53:53,74
2023-11-17,11:53:54,80
2023-11-17,11:53:54,82
2023-11-17,11:53:55,84
2023-11-17,11:53:56,88
2023-11-17,11:53:56,86
2023-11-17,11:53:57,74
2023-11-17,11:53:58,74
2023-11-17,11:53:59,79
2023-11-17,11:54:00,82
2023-11-17,11:54:00,80
2023-11-17,11:54:01,72
2023-11-17,11:54:02,76
2023-11-17,11:54:03,82
2023-11-17,11:54:03,85
2023-11-17,11:54:04,83
2023-11-17,11:54:05,78
2023-11-17,11:54:06,72
2023-11-17,11:54:06,72
2023-11-17,11:54:07,79
2023-11-17,11:54:08,85
2023-11-17,11:54:09,83
2023-11-17,11:54:09,79
2023-11-17,11:54:10,78
2023-11-17,11:54:11,83
2023-11-17,11:54:12,86
2023-11-17,11:54:20,86
2023-11-17,11:54:21,86
2023-11-17,11:54:21,85
2023-11-17,13:11:19,98
2023-11-17,13:11:19,99
2023-11-17,13:11:20,98
2023-11-17,13:11:20,96
2023-11-17,13:11:21,92
2023-11-17,13:11:22,88
2023-11-17,13:11:23,78
2023-11-17,13:11:23,73
2023-11-17,13:11:24,69
2023-11-17,13:11:25,71
2023-11-17,13:11:26,76
2023-11-17,13:11:27,82
2023-11-17,13:11:27,88
2023-11-17,13:11:28,95
2023-11-17,13:11:28,96
2023-11-17,13:11:29,97
2023-11-17,13:11:30,94
2023-11-17,13:11:30,83
2023-11-17,13:11:31,80
2023-11-17,13:11:32,77
2023-11-17,13:11:33,73
2023-11-17,13:11:34,70
2023-11-17,13:11:35,71
2023-11-17,13:11:35,70
2023-11-17,13:11:36,74
2023-11-17,13:11:37,83
2023-11-17,13:11:38,83
2023-11-17,13:11:38,81
2023-11-17,13:11:39,76
2023-11-17,13:11:40,70
2023-11-17,13:11:41,72
2023-11-17,13:11:42,70
2023-11-17,13:11:43,70
2023-11-17,13:11:43,74
2023-11-17,13:11:44,75
2023-11-17,13:11:47,78
2023-11-17,13:11:47,79
2023-11-17,13:11:48,80
2023-11-17,13:11:49,80
2023-11-17,13:11:50,80
2023-11-17,13:11:50,82
2023-11-17,13:11:51,81
2023-11-17,13:11:52,76
2023-11-17,13:11:53,76
2023-11-17,13:11:55,75
2023-11-17,13:12:01,83
2023-11-17,13:12:01,79
2023-11-17,13:12:02,78
2023-11-17,13:12:03,79
2023-11-17,13:12:04,82
2023-11-17,13:12:06,82
2023-11-17,13:12:07,78
2023-11-17,13:12:07,82
2023-11-17,13:12:08,85
2023-11-17,13:12:09,89
2023-11-17,13:12:09,89
2023-11-17,13:12:10,88
2023-11-17,13:12:11,90
2023-11-17,13:12:11,90
2023-11-17,13:12:12,89
2023-11-17,13:12:13,90
2023-11-17,13:12:13,90
2023-11-17,13:12:14,88
2023-11-17,13:12:15,87
2023-11-17,13:12:15,81
2023-11-17,13:12:16,77
2023-11-17,13:12:17,81
2023-11-17,14:46:43,106
2023-11-17,14:46:43,106
2023-11-17,14:46:44,105
2023-11-17,14:46:45,101
2023-11-17,14:46:48,93
2023-11-17,14:46:49,95
2023-11-17,14:46:50,92
2023-11-17,14:46:50,92
2023-11-17,14:46:51,95
2023-11-17,14:46:52,95
2023-11-17,14:46:52,95
2023-11-17,14:46:55,103
2023-11-17,14:46:56,102
2023-11-17,14:46:56,105
2023-11-17,14:46:57,105
2023-11-17,14:46:57,101
2023-11-17,14:46:58,98
2023-11-17,14:47:11,122
2023-11-17,14:47:12,122
2023-11-17,14:47:12,120
2023-11-17,14:47:14,100
2023-11-17,14:47:14,102
2023-11-17,14:47:17,97
2023-11-17,14:47:18,96
2023-11-17,14:47:19,95
2023-11-17,14:47:19,94
2023-11-17,14:47:20,97
2023-11-17,14:47:20,98
2023-11-17,14:47:21,97
2023-11-17,14:47:22,96
2023-11-17,14:47:22,98
2023-11-17,14:47:23,100
2023-11-17,14:47:24,95
2023-11-17,14:47:24,90
2023-11-17,14:47:25,90
2023-11-17,14:47:26,85
2023-11-17,14:47:26,80
2023-11-17,14:47:27,110
2023-11-17,14:47:28,69
2023-11-17,14:47:28,91
2023-11-17,14:47:29,93
2023-11-17,14:47:30,96
2023-11-17,14:47:30,101
2023-11-17,14:47:31,102
2023-11-17,14:47:31,101
2023-11-17,14:47:32,99
2023-11-17,14:47:33,97
2023-11-17,14:47:33,94
2023-11-17,14:47:34,92
2023-11-17,14:47:35,93
2023-11-17,14:47:35,92
2023-11-17,14:47:36,90
2023-11-17,14:47:37,90
2023-11-17,14:47:37,89
2023-11-17,14:47:38,88
2023-11-17,14:47:39,84
2023-11-17,14:47:39,83
2023-11-17,14:47:40,85
2023-11-17,14:47:41,86
2023-11-17,14:47:41,88
2023-11-17,16:48:03,98
2023-11-17,16:48:04,93
2023-11-17,16:48:05,95
2023-11-17,16:48:05,93
2023-11-17,16:48:06,89
2023-11-17,16:48:07,89
2023-11-17,16:48:07,87
2023-11-17,16:48:08,88
2023-11-17,16:48:14,97
2023-11-17,16:48:14,95
2023-11-17,16:48:15,94
2023-11-17,16:48:16,95
2023-11-17,16:48:16,93
2023-11-17,16:48:17,87
2023-11-17,16:48:18,93
2023-11-17,16:48:18,94
2023-11-17,16:48:19,94
2023-11-17,16:48:21,100
2023-11-17,16:48:21,95
2023-11-17,16:48:22,92
2023-11-17,16:48:23,93
2023-11-17,16:48:23,95
2023-11-17,16:48:24,90
2023-11-17,16:48:25,90
2023-11-17,16:48:49,98
2023-11-17,16:48:50,99
2023-11-17,16:48:51,100
2023-11-17,16:48:51,102
2023-11-17,16:48:52,102
2023-11-17,16:48:52,101
2023-11-17,16:48:53,95
2023-11-17,16:48:54,94
2023-11-17,16:48:54,94
2023-11-17,16:48:55,96
2023-11-17,16:48:55,101
2023-11-17,16:48:56,101
2023-11-17,16:48:57,100
2023-11-17,18:58:11,79
2023-11-17,18:58:12,81
2023-11-17,18:58:12,82
2023-11-17,18:58:13,82
2023-11-17,18:58:14,72
2023-11-17,18:58:15,77
2023-11-17,18:58:16,73
2023-11-17,18:58:21,74
2023-11-17,18:58:22,76
2023-11-17,18:58:23,83
2023-11-17,18:58:23,86
2023-11-17,18:58:24,84
2023-11-17,18:58:25,80
2023-11-17,18:58:26,82
2023-11-17,18:58:26,79
2023-11-17,18:58:27,77
2023-11-17,18:58:28,70
2023-11-17,18:58:29,76
2023-11-17,18:58:34,80
2023-11-17,18:58:35,64
2023-11-17,18:58:36,61
2023-11-17,18:58:37,64
2023-11-17,18:58:38,60
2023-11-17,18:58:39,58
2023-11-17,18:58:40,71
2023-11-17,18:58:40,73
2023-11-17,18:58:41,74
2023-11-17,18:58:42,76
2023-11-17,18:58:43,77
2023-11-17,18:58:44,68
2023-11-17,18:58:45,68
2023-11-17,18:58:45,71
2023-11-17,18:58:46,63
2023-11-17,18:58:47,65
2023-11-17,18:58:48,71
2023-11-17,18:58:49,66
2023-11-17,18:58:50,70
2023-11-17,18:58:51,77
2023-11-17,18:58:51,77
2023-11-17,18:58:52,77
2023-11-17,18:58:53,76
2023-11-17,18:58:54,71
2023-11-17,18:58:55,64
2023-11-17,18:58:56,73
2023-11-17,18:58:56,71
2023-11-17,18:58:57,70
2023-11-17,18:58:58,74
2023-11-17,18:58:59,73
2023-11-17,18:59:00,71
2023-11-17,18:59:01,74
2023-11-17,18:59:01,74
2023-11-17,18:59:02,71
2023-11-18,20:00:31,65
2023-11-18,20:00:32,71
2023-11-18,20:00:33,74
2023-11-18,20:00:33,74
2023-11-18,20:00:34,78
2023-11-18,20:00:35,87
2023-11-18,20:00:36,87
2023-11-18,20:00:36,85
2023-11-18,20:00:37,84
2023-11-18,20:00:38,84
2023-11-18,20:00:39,72
2023-11-18,20:00:39,76
2023-11-18,20:00:40,80
2023-11-18,20:00:41,83
2023-11-18,20:00:42,80
2023-11-18,20:00:42,81
2023-11-18,20:00:43,81
2023-11-18,20:00:44,76
2023-11-18,20:00:45,69
2023-11-18,20:00:46,73
2023-11-18,20:00:46,74
2023-11-18,20:00:47,77
2023-11-18,20:00:48,80
2023-11-18,20:00:49,82
2023-11-18,20:00:49,84
2023-11-18,20:00:50,85
2023-11-18,20:00:51,83
2023-11-18,20:00:52,77
2023-11-18,20:00:52,78
2023-11-18,20:00:53,79
2023-11-18,20:00:54,74
2023-11-18,20:00:55,68
2023-11-18,20:00:56,70
2023-11-18,20:00:56,79
2023-11-18,20:00:57,81
2023-11-18,20:00:58,80
2023-11-18,20:00:59,82
2023-11-18,20:00:59,85
2023-11-18,20:01:00,89
2023-11-18,20:01:01,84
2023-11-18,20:01:02,77
2023-11-18,20:01:02,72
2023-11-18,20:01:03,73
2023-11-18,20:01:04,85
2023-11-18,20:01:05,84
2023-11-18,20:01:05,84
2023-11-18,20:01:06,83
2023-11-18,20:01:10,88
2023-11-18,20:01:10,88
2023-11-18,20:01:11,81
2023-11-18,20:01:12,73
2023-11-18,20:01:13,67
2023-11-18,20:01:14,69
2023-11-18,20:01:14,78
2023-11-18,20:01:15,81
2023-11-18,20:01:18,84
2023-11-18,20:01:19,75
2023-11-18,20:01:20,81
2023-11-18,20:01:20,76
2023-11-18,20:01:21,76
2023-11-18,20:01:22,78
2023-11-18,20:01:23,85
2023-11-18,20:01:23,83
2023-11-18,20:01:24,83
2023-11-18,20:01:25,85
2023-11-18,20:01:25,84
2023-11-18,20:01:26,78
2023-11-18,20:01:27,79
2023-11-18,20:01:28,82
2023-11-18,20:01:28,81
2023-11-18,20:48:17,89
2023-11-18,20:48:19,97
2023-11-18,20:48:28,99
2023-11-18,20:48:29,97
2023-11-18,20:48:29,95
2023-11-18,20:48:30,94
2023-11-18,20:48:31,93
2023-11-18,20:48:31,91
2023-11-18,20:48:32,90
2023-11-18,20:48:33,93
2023-11-18,20:48:33,84
2023-11-18,20:48:34,82
2023-11-18,20:48:35,79
2023-11-18,20:48:35,80
2023-11-18,20:48:36,83
2023-11-18,20:48:37,85
2023-11-18,20:48:38,89
2023-11-18,20:48:38,91
2023-11-18,20:48:40,95
2023-11-18,20:48:41,87
2023-11-18,20:48:45,91
2023-11-18,20:48:46,90
2023-11-18,20:48:46,89
2023-11-18,20:48:47,92
2023-11-18,20:48:48,94
2023-11-18,20:48:48,98
2023-11-18,20:48:49,92
2023-11-18,20:48:50,86
2023-11-18,20:48:52,84
2023-11-18,20:48:52,98
2023-11-18,20:48:59,92
2023-11-18,20:48:59,97
2023-11-18,20:49:00,95
2023-11-18,20:49:01,97
2023-11-18,20:49:01,94
2023-11-18,20:49:02,90
2023-11-18,20:49:03,90
2023-11-18,20:49:03,92
2023-11-18,20:49:04,92
2023-11-18,20:49:05,88
2023-11-18,20:49:05,85
2023-11-18,20:49:06,85
2023-11-18,20:49:07,87
2023-11-18,20:49:07,87
2023-11-18,20:49:08,83
2023-11-18,20:49:09,79
2023-11-18,20:49:10,80
2023-11-18,20:49:10,80
2023-11-18,20:49:11,85
2023-11-18,20:49:14,78
2023-11-18,20:49:15,75
2023-11-21,10:05:28,81
2023-11-21,10:05:29,83
2023-11-21,10:05:30,82
2023-11-21,10:05:30,81
2023-11-21,10:05:31,79
2023-11-21,10:05:32,79
2023-11-21,10:05:33,79
2023-11-21,10:05:33,77
2023-11-21,10:05:34,78
2023-11-21,10:05:35,74
2023-11-21,10:05:36,76
2023-11-21,10:05:36,81
2023-11-21,10:05:37,82
2023-11-21,10:05:38,83
2023-11-21,10:05:39,84
2023-11-21,10:05:39,83
2023-11-21,10:05:40,77
2023-11-21,10:05:41,73
2023-11-21,10:05:42,74
2023-11-21,10:05:43,74
2023-11-21,10:05:43,73
2023-11-21,10:05:44,75
2023-11-21,10:05:45,78
2023-11-21,10:05:46,82
2023-11-21,10:05:46,80
2023-11-21,10:05:47,75
